sidewalk,layer,lanes,amenity,tactile_paving,cycleway,note,:END_ID,tunnel,oneway,width,leaf_type,fixme,train,lcn_ref,area,bicycle_road,name,leaf_cycle,railway,capacity,maxspeed,bicycle_parking,description-covid19,landuse,cycleway-left,cycleway-right,surface,natural,level,leisure,wall,bridge,vehicle,bicycle,segregated,source,:TYPE,building,ref,foot,:START_ID,bench,osmId,highway,lit,public_transport,smoothness 
,,,,,,,2554552941,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,yes,2554552940,,248701708,cycleway,,,
,,,,,,,1526681961,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,yes,2554552941,,248701708,cycleway,,,
,,,,,,,2608455510,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455507,,255100228,,,,
,,,,,,,2608455512,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455510,,255100228,,,,
,,,,,,,2608455516,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455512,,255100228,,,,
,,,,,,,2608455518,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455516,,255100228,,,,
,,,,,,,2608455522,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455518,,255100228,,,,
,,,,,,,2608455524,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455522,,255100228,,,,
,,,,,,,2608455526,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455524,,255100228,,,,
,,,,,,,2608455527,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455526,,255100228,,,,
,,,,,,,2608455528,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455527,,255100228,,,,
,,,,,,,2608455529,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455528,,255100228,,,,
,,,,,,,2608455551,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455529,,255100228,,,,
,,,,,,,2608455557,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455551,,255100228,,,,
,,,,,,,2608455562,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455557,,255100228,,,,
,,,,,,,2608455560,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455562,,255100228,,,,
,,,,,,,2608455564,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455560,,255100228,,,,
,,,,,,,2608455555,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455564,,255100228,,,,
,,,,,,,788239417,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455555,,255100228,,,,
,,,,,,,788099454,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788239417,,255100228,,,,
,,,,,,,788127562,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788099454,,255100228,,,,
,,,,,,,788171318,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788127562,,255100228,,,,
,,,,,,,2608455425,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788171318,,255100228,,,,
,,,,,,,2608455439,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455425,,255100228,,,,
,,,,,,,2608455435,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455439,,255100228,,,,
,,,,,,,2608455447,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455435,,255100228,,,,
,,,,,,,2608455491,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455447,,255100228,,,,
,,,,,,,2608455499,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455491,,255100228,,,,
,,,,,,,2608455507,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455499,,255100228,,,,
,,,,,,,2608455591,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455558,,255100229,,,,
,,,,,,,2608455642,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455591,,255100229,,,,
,,,,,,,2608455641,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455642,,255100229,,,,
,,,,,,,788078566,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455641,,255100229,,,,
,,,,,,,788197715,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788078566,,255100229,,,,
,,,,,,,788128100,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788197715,,255100229,,,,
,,,,,,,2608455559,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788128100,,255100229,,,,
,,,,,,,788200589,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455559,,255100229,,,,
,,,,,,,788096469,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788200589,,255100229,,,,
,,,,,,,788168444,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788096469,,255100229,,,,
,,,,,,,2608455530,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788168444,,255100229,,,,
,,,,,,,2608455532,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455530,,255100229,,,,
,,,,,,,2608455540,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455532,,255100229,,,,
,,,,,,,2608455552,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455540,,255100229,,,,
,,,,,,,2608455549,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455552,,255100229,,,,
,,,,,,,2608455561,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455549,,255100229,,,,
,,,,,,,2608455567,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455561,,255100229,,,,
,,,,,,,2608455574,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455567,,255100229,,,,
,,,,,,,2608455571,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455574,,255100229,,,,
,,,,,,,2608455628,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455571,,255100229,,,,
,,,,,,,2608455632,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455628,,255100229,,,,
,,,,,,,2608455633,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455632,,255100229,,,,
,,,,,,,2608455635,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455633,,255100229,,,,
,,,,,,,2608455638,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455635,,255100229,,,,
,,,,,,,2608455639,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455638,,255100229,,,,
,,,,,,,2608455640,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455639,,255100229,,,,
,,,,,,,2608455637,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455640,,255100229,,,,
,,,,,,,2608455636,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455637,,255100229,,,,
,,,,,,,2608455634,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455636,,255100229,,,,
,,,,,,,2608455626,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455634,,255100229,,,,
,,,,,,,2608455602,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455626,,255100229,,,,
,,,,,,,2608455570,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455602,,255100229,,,,
,,,,,,,788113786,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2608455570,,255100229,,,,
,,,,,,,788138055,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788113786,,255100229,,,,
,,,,,,,2608455558,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,788138055,,255100229,,,,
,,,,,,,2618536032,,,,,,,,,,Square Eugène Pottier,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2618536039,,256163658,,,,
,,,,,,,2618536029,,,,,,,,,,Square Eugène Pottier,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2618536032,,256163658,,,,
,,,,,,,2618536039,,,,,,,,,,Square Eugène Pottier,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2618536029,,256163658,,,,
,,,,,,,2618536027,,,,,,,,,,Square Eugène Varlin,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2618536031,,256163659,,,,
,,,,,,,2618536025,,,,,,,,,,Square Eugène Varlin,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2618536027,,256163659,,,,
,,,,,,,2618536031,,,,,,,,,,Square Eugène Varlin,,,,,,,,,,,,,park,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014,NEXT_NODE,,,,2618536025,,256163659,,,,
,1,,,,lane,Séparation par une raquette à la peinture,362653924,,yes,,,,,,,,Avenue du Général Patton,,,,90,,,,,,asphalt,,,,,yes,,,,,NEXT_NODE,,D 93,,2697693987,,264098838,secondary,,,
,,,,,,,2285767398,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767399,,273191288,cycleway,yes,,
,,,,,,,2285767397,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767398,,273191288,cycleway,yes,,
,,,,,,,2285767396,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767397,,273191288,cycleway,yes,,
,,,,,,,2285767395,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767396,,273191288,cycleway,yes,,
,,,,,,,2285767392,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767395,,273191288,cycleway,yes,,
,,,,,,,2285767387,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767392,,273191288,cycleway,yes,,
,,,,,,,2285767386,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767387,,273191288,cycleway,yes,,
,,,,,,,2285767385,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767386,,273191288,cycleway,yes,,
,,,,,,,1023740377,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767385,,273191288,cycleway,yes,,
,,,,,,,2285767389,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,1023740377,,273191288,cycleway,yes,,
,,,,,,,595359539,,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,,2285767389,,273191288,cycleway,yes,,
,-1,,,,,,2285767399,yes,no,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,Bing,NEXT_NODE,,,,2285767400,,273191294,cycleway,yes,,
,,,,,,,2780650593,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650601,,273191312,,,,
,,,,,,,2780650618,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650593,,273191312,,,,
,,,,,,,2780650621,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650618,,273191312,,,,
,,,,,,,2780650623,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650621,,273191312,,,,
,,,,,,,2780650622,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650623,,273191312,,,,
,,,,,,,2780650620,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650622,,273191312,,,,
,,,,,,,2780650619,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650620,,273191312,,,,
,,,,,,,2780650617,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650619,,273191312,,,,
,,,,,,,2780650611,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650617,,273191312,,,,
,,,,,,,2780650606,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650611,,273191312,,,,
,,,,,,,2780650600,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650606,,273191312,,,,
,,,,,,,2780650598,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650600,,273191312,,,,
,,,,,,,2780650597,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650598,,273191312,,,,
,,,,,,,2780650596,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650597,,273191312,,,,
,,,,,,,2780650595,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650596,,273191312,,,,
,,,,,,,2780650594,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650595,,273191312,,,,
,,,,,,,2225798413,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650594,,273191312,,,,
,,,,,,,2225798367,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2225798413,,273191312,,,,
,,,,,,,2780650586,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2225798367,,273191312,,,,
,,,,,,,2780650587,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650586,,273191312,,,,
,,,,,,,2780650591,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650587,,273191312,,,,
,,,,,,,2780650601,,,,broadleaved,,,,,,,deciduous,,,,,,forest,,,,,,,,,,,,cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014 +Bing,NEXT_NODE,,,,2780650591,,273191312,,,,
,,,,,,,3327313133,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,3327313126,,326115350,,,,
,,,,,,,3327313140,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,3327313133,,326115350,,,,
,,,,,,,3327313139,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,3327313140,,326115350,,,,
,,,,,,,3327313138,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,3327313139,,326115350,,,,
,,,,,,,3327313136,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,3327313138,,326115350,,,,
,,,,,,,3327313126,,,,,,,,,,,,,,,,,,,,,wood,,,,,,,,,NEXT_NODE,,,,3327313136,,326115350,,,,
,1,,,,,,3486847250,,yes,1,,,,,,,,,,,,,,,,,asphalt,,,,,yes,,,,,NEXT_NODE,,,no,3486839319,,341509706,cycleway,,,
,1,,,,,,3486847256,,yes,1,,,,,,,,,,,,,,,,,asphalt,,,,,yes,,,,,NEXT_NODE,,,no,3486847250,,341509706,cycleway,,,
,1,,,,,,3486847257,,yes,1,,,,,,,,,,,,,,,,,asphalt,,,,,yes,,,,,NEXT_NODE,,,no,3486847256,,341509706,cycleway,,,
,,,,,,,3555542855,,,2,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,yes,3555542854,,349723360,cycleway,,,
,,,,,,,3555542856,,,2,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,yes,3555542855,,349723360,cycleway,,,
,,,,,,,3486847258,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3486847257,,355751042,cycleway,,,
,,,,,,,3612908098,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3486847258,,355751042,cycleway,,,
,,,,,,,3612908096,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908098,,355751042,cycleway,,,
,,,,,,,3612908094,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908096,,355751042,cycleway,,,
,,,,,,,3612908093,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908094,,355751042,cycleway,,,
,,,,,,,3612908095,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908093,,355751042,cycleway,,,
,,,,,,,3612908097,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908095,,355751042,cycleway,,,
,,,,,,,3612908099,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908097,,355751042,cycleway,,,
,,,,,,,493605027,,,1,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,NEXT_NODE,,,no,3612908099,,355751042,cycleway,,,
,-1,,,yes,,,2502805281,,,,,,,,yes,,2,,platform,,,,,,,,,,-1,,,,,,,survey 2013,NEXT_NODE,,2,,2702729505,,411767157,,,platform,
,-1,,,yes,,,4133742893,,,,,,,,yes,,2,,platform,,,,,,,,,,-1,,,,,,,survey 2013,NEXT_NODE,,2,,2502805281,,411767157,,,platform,
,-1,,,yes,,,4133742897,,,,,,,,yes,,2,,platform,,,,,,,,,,-1,,,,,,,survey 2013,NEXT_NODE,,2,,4133742893,,411767157,,,platform,
,-1,,,yes,,,2702729505,,,,,,,,yes,,2,,platform,,,,,,,,,,-1,,,,,,,survey 2013,NEXT_NODE,,2,,4133742897,,411767157,,,platform,
,,,,,,,1023757577,,,,,,,,,,Boulevard du Maréchal Leclerc,,,,,,bande cyclable en montant et trajectoire axiale en descente,,shared_lane,lane,asphalt,,,,,,,,,Route500,NEXT_NODE,,,,1023749837,,419173489,tertiary,yes,,
,,,,,,,1023757578,,,,,,,,,,Boulevard du Maréchal Leclerc,,,,,,bande cyclable en montant et trajectoire axiale en descente,,shared_lane,lane,asphalt,,,,,,,,,Route500,NEXT_NODE,,,,1023757577,,419173489,tertiary,yes,,
,,,,,,,292422357,,,,,,,,,,Boulevard du Maréchal Leclerc,,,,,,bande cyclable en montant et trajectoire axiale en descente,,shared_lane,lane,asphalt,,,,,,,,,Route500,NEXT_NODE,,,,1023757578,,419173489,tertiary,yes,,
,,,,,,,2128199542,,,,,,,,,,Boulevard du Maréchal Leclerc,,,,,,bande cyclable en montant et trajectoire axiale en descente,,shared_lane,lane,asphalt,,,,,,,,,Route500,NEXT_NODE,,,,292422357,,419173489,tertiary,yes,,
